planet_name,host_star,sy_snum,sy_pnum,discovery_method,discovery_year,disc_facility,pl_controv_flag,orbital_period_days,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,orbit_distance_au,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,planet_radius_earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,planet_mass_earth,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insollim,planet_temperature_k,pl_eqtlim,ttv_flag,star_temperature_k,st_tefferr1,st_tefferr2,st_tefflim,star_radius_solar,st_raderr1,st_raderr2,st_radlim,star_mass_solar,st_masserr1,st_masserr2,st_masslim,star_metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,distance_pc,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.88,0.51,-0.51,0.0,13.2,0.5204222055080471,-0.41654905667787656,0.0,1.18,0.04643288487148691,-0.037166464244535194,0.0,823.17557413,0.0,2.59,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.41,0.22,-0.22,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h59m36.77s,269.9032083,-30d51m55.30s,-30.8653611,6480.0,1030.0,-1030.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.913,1.615,-1.649,0.0,1.62,0.5204222055080471,-0.41654905667787656,0.0,0.145,0.04643288487148691,-0.037166464244535194,0.0,3.269,0.0,0.01029,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.396,0.39,-0.227,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h51m52.95s,267.970612,-29d16m16.9s,-29.2713604,4705.0,1468.0,-1763.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.79,0.76,-0.89,0.0,10.3,0.5204222055080471,-0.41654905667787656,0.0,0.923,0.04643288487148691,-0.037166464244535194,0.0,75.8,0.0,0.23849347,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.49,0.35,-0.28,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h40m54.69s,265.227875,-34d37m03.3s,-34.6175833,7860.0,1080.0,-1990.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.424,0.757,-0.783,0.0,14.0,0.5204222055080471,-0.41654905667787656,0.0,1.25,0.04643288487148691,-0.037166464244535194,0.0,127.0,0.0,0.401,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.248,0.274,-0.133,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h57m19.06s,269.3294067,-31d57m06.2s,-31.9517231,5915.0,1123.0,-1478.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,1,1,Microlensing,2020,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.5,0.3,-0.3,0.0,14.2,0.5204222055080471,-0.41654905667787656,0.0,1.27,0.04643288487148691,-0.037166464244535194,0.0,130.0,0.0,0.41,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.56,0.07,-0.07,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h55m59.92s,268.999667,-29d51m47.3s,-29.8631389,5200.0,500.0,-500.0,26.1,0.9,-0.9,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,5.75,2.39,-2.0,0.0,4.08,0.5204222055080471,-0.41654905667787656,0.0,0.364,0.04643288487148691,-0.037166464244535194,0.0,15.6,0.0,0.04908309,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.5,0.38,-0.29,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h54m40.47s,268.668625,-31d01m54.9s,-31.0319167,7530.0,870.0,-1540.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.8,0.6,-0.7,0.0,2.95,0.5204222055080471,-0.41654905667787656,0.0,0.263,0.04643288487148691,-0.037166464244535194,0.0,9.0,0.0,0.028,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.2,0.2,-0.1,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h56m11.73s,269.048889,-30d31m42.1s,-30.5283604,5800.0,1800.0,-2100.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,1,1,Microlensing,2020,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,4.06,1.91,-1.34,0.0,14.2,0.5204222055080471,-0.41654905667787656,0.0,1.27,0.04643288487148691,-0.037166464244535194,0.0,160.0,0.0,0.51,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.7,0.28,-0.28,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h51m34.00s,267.891667,-30d56m47.6s,-30.9465556,3950.0,1870.0,-1310.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.14,0.38,-0.38,0.0,13.5,0.5204222055080471,-0.41654905667787656,0.0,1.21,0.04643288487148691,-0.037166464244535194,0.0,514.88201934,0.0,1.62,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.32,0.32,-0.18,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h49m51.63s,267.465125,-29d27m41.40s,-29.4615,6630.0,1090.0,-1450.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,1,1,Microlensing,2020,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.92,1.1,-1.32,0.0,12.8,0.5204222055080471,-0.41654905667787656,0.0,1.14,0.04643288487148691,-0.037166464244535194,0.0,1760.0,0.0,5.53,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.55,0.36,-0.29,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h58m08.05s,269.533542,-27d08m39.20s,-27.1442222,5670.0,1110.0,-1520.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,1,1,Microlensing,2021,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.73,0.4,-0.53,0.0,13.1,0.5204222055080471,-0.41654905667787656,0.0,1.17,0.04643288487148691,-0.037166464244535194,0.0,959.84178914,0.0,3.02,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.45,0.36,-0.27,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h35m51.42s,263.96425,-29d35m09.10s,-29.5858611,7250.0,1060.0,-1400.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.02,0.15,-0.15,0.0,13.5,0.5204222055080471,-0.41654905667787656,0.0,1.21,0.04643288487148691,-0.037166464244535194,0.0,505.0,0.0,1.59,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.211,0.032,-0.025,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h47m31.93s,266.883057,-24d31m21.6s,-24.5226669,707.9901220920424,58.135427831057434,-64.92441715386148,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.53,0.5,-0.64,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1207.7479466,0.0,3.8,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.46,0.3,-0.24,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h06m35.99s,271.6499583,-28d19m43.79s,-28.3288306,6030.0,940.0,-1530.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.09,0.63,-0.63,0.0,12.8,0.5204222055080471,-0.41654905667787656,0.0,1.14,0.04643288487148691,-0.037166464244535194,0.0,1875.1876013,0.0,5.9,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.63,0.23,-0.23,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,7690.0,900.0,-900.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,1,1,Microlensing,2020,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.04,1.16,-0.75,0.0,12.4,0.5204222055080471,-0.41654905667787656,0.0,1.11,0.04643288487148691,-0.037166464244535194,0.0,3585.0,0.0,11.28,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.81,0.63,-0.24,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h56m37.17s,269.154875,-30d18m41.1s,-30.3114167,3930.0,1490.0,-910.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.18,0.1,-0.1,0.0,1.94,0.5204222055080471,-0.41654905667787656,0.0,0.173,0.04643288487148691,-0.037166464244535194,0.0,4.43,0.0,0.01393834,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.234,0.012,-0.012,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h53m07.312s,268.2804667,-30d14m44.37s,-30.2456583,860.0,50.0,-50.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,0.59,0.12,-0.11,0.0,14.0,0.5204222055080471,-0.41654905667787656,0.0,1.25,0.04643288487148691,-0.037166464244535194,0.0,240.0,0.0,0.75,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.045,0.076,-0.024,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h01m16.65s,270.319366,-28d27m43.1s,-28.4619713,7490.0,910.0,-880.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,1,Microlensing,2022,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.41,0.34,-0.44,0.0,3.92,0.5204222055080471,-0.41654905667787656,0.0,0.35,0.04643288487148691,-0.037166464244535194,0.0,14.62010672,0.0,0.046,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.45,0.36,-0.25,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h34m22.52s,263.5938333,-29d17m05.39s,-29.2848306,7290.0,1010.0,-1330.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,1,1,Microlensing,2023,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.75,0.46,-0.47,0.0,2.15,0.5204222055080471,-0.41654905667787656,0.0,0.192,0.04643288487148691,-0.037166464244535194,0.0,5.27,0.0,0.01658127,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.38,0.34,-0.2,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h46m29.58s,266.62325,-24d16m20.17s,-24.2722694,6400.0,770.0,-1510.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,1,1,Microlensing,2022,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.86,0.73,-0.8,0.0,7.56,0.5204222055080471,-0.41654905667787656,0.0,0.674,0.04643288487148691,-0.037166464244535194,0.0,44.49597698,0.0,0.14,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.69,0.34,-0.3,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h37m08.28s,264.2845,-29d42m32.80s,-29.7091111,6540.0,950.0,-1230.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,1,1,Microlensing,2022,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.8,0.2,-0.2,0.0,2.41,0.5204222055080471,-0.41654905667787656,0.0,0.215,0.04643288487148691,-0.037166464244535194,0.0,6.4,0.0,0.02013665,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.1,0.13,-0.05,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h54m43.38s,268.68075,-28d44m21.4s,-28.7392778,7700.0,600.0,-600.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
